"","time","status","condition","subject","acceleration"
"2196",110,"NS","VAN","subject 15",NA
"2197",111,"S","VAN","subject 15",NA
"2198",112,"S","VAN","subject 15",NA
"2199",113,"S","VAN","subject 15",NA
"2200",114,"S","VAN","subject 15",NA
"2201",115,"S","VAN","subject 15",NA
"2202",116,"NS","VAN","subject 15",NA
"2203",117,"NS","VAN","subject 15",NA
"2204",118,"NS","VAN","subject 15",NA
"2205",119,"NS","VAN","subject 15",NA
"2206",120,"NS","VAN","subject 15",NA
"2207",121,"S","VAN","subject 15",NA
"2208",122,"S","VAN","subject 15",NA
"2209",123,"S","VAN","subject 15",NA
"2210",124,"S","VAN","subject 15",NA
"2211",125,"S","VAN","subject 15",NA
"2212",126,"NS","VAN","subject 15",NA
"2213",127,"NS","VAN","subject 15",NA
"2214",128,"NS","VAN","subject 15",NA
"2215",129,"NS","VAN","subject 15",NA
"2216",130,"NS","VAN","subject 15",NA
"2217",131,"S","VAN","subject 15",NA
"2218",132,"S","VAN","subject 15",NA
"2219",133,"S","VAN","subject 15",NA
"2220",134,"S","VAN","subject 15",NA
"2221",135,"S","VAN","subject 15",NA
"2222",136,"NS","VAN","subject 15",NA
"2223",137,"NS","VAN","subject 15",NA
"2224",138,"NS","VAN","subject 15",NA
"2225",139,"NS","VAN","subject 15",NA
"2226",140,"NS","VAN","subject 15",NA
"2227",141,"S","VAN","subject 15",NA
"2228",142,"S","VAN","subject 15",NA
"2229",143,"S","VAN","subject 15",NA
"2230",144,"S","VAN","subject 15",NA
"2231",145,"S","VAN","subject 15",NA
"2232",146,"NS","VAN","subject 15",NA
"2233",147,"NS","VAN","subject 15",NA
"2234",148,"NS","VAN","subject 15",NA
"2235",149,"NS","VAN","subject 15",NA
"2236",1,"S","VAN","subject 16",5.36949
"2237",2,"S","VAN","subject 16",4.70317
"2238",3,"S","VAN","subject 16",-9.11333
"2239",4,"S","VAN","subject 16",-1.747259
"2240",5,"S","VAN","subject 16",0.272269
"2241",6,"NS","VAN","subject 16",-0.359245
"2242",7,"NS","VAN","subject 16",-0.478798
"2243",8,"NS","VAN","subject 16",-0.187885
"2244",9,"NS","VAN","subject 16",0.114326
"2245",10,"NS","VAN","subject 16",-0.1566958
"2246",11,"S","VAN","subject 16",0.0338638
"2247",12,"S","VAN","subject 16",0.080327
"2248",13,"S","VAN","subject 16",0.135102
"2249",14,"S","VAN","subject 16",-0.207165
"2250",15,"S","VAN","subject 16",0.094843
"2251",16,"NS","VAN","subject 16",-0.040793
"2252",17,"NS","VAN","subject 16",-0.030098
"2253",18,"NS","VAN","subject 16",0.376487
"2254",19,"NS","VAN","subject 16",2.740681
"2255",20,"NS","VAN","subject 16",-0.37556
"2256",21,"S","VAN","subject 16",-1.40607
"2257",22,"S","VAN","subject 16",-0.778142
"2258",23,"S","VAN","subject 16",47.659642
"2259",24,"S","VAN","subject 16",38.6175
"2260",25,"S","VAN","subject 16",-30.9596
"2261",26,"NS","VAN","subject 16",2.3188
"2262",27,"NS","VAN","subject 16",-57.753073
"2263",28,"NS","VAN","subject 16",0
"2264",29,"NS","VAN","subject 16",0
"2265",30,"NS","VAN","subject 16",5.99999999995049e-06
"2266",31,"S","VAN","subject 16",-5.99999999995049e-06
"2267",32,"S","VAN","subject 16",0.160045
"2268",33,"S","VAN","subject 16",0.08002
"2269",34,"S","VAN","subject 16",0
"2270",35,"S","VAN","subject 16",-0.031987
"2271",36,"NS","VAN","subject 16",-0.063975
"2272",37,"NS","VAN","subject 16",0
"2273",38,"NS","VAN","subject 16",0
"2274",39,"NS","VAN","subject 16",0
"2275",40,"NS","VAN","subject 16",0.068777
"2276",41,"S","VAN","subject 16",0.034376
"2277",42,"S","VAN","subject 16",0
"2278",43,"S","VAN","subject 16",0
"2279",44,"S","VAN","subject 16",2.233557
"2280",45,"S","VAN","subject 16",0
"2281",46,"NS","VAN","subject 16",-1.11566
"2282",47,"NS","VAN","subject 16",-1.419404
"2283",48,"NS","VAN","subject 16",-0.036925
"2284",49,"NS","VAN","subject 16",-0.226925
"2285",50,"NS","VAN","subject 16",-0.106679
"2286",51,"S","VAN","subject 16",-0.0912743
"2287",52,"S","VAN","subject 16",-0.0039023
"2288",53,"S","VAN","subject 16",0.0615646
"2289",54,"S","VAN","subject 16",-0.0577984
"2290",55,"S","VAN","subject 16",-0.0272297
"2291",56,"NS","VAN","subject 16",0.0430201
"2292",57,"NS","VAN","subject 16",0.120347
"2293",58,"NS","VAN","subject 16",0.096028
"2294",59,"NS","VAN","subject 16",-0.150814
"2295",60,"NS","VAN","subject 16",0.02402
"2296",61,"S","VAN","subject 16",-0.0957841
"2297",62,"S","VAN","subject 16",-0.0587721
"2298",63,"S","VAN","subject 16",0.0659612
"2299",64,"S","VAN","subject 16",0.244395
"2300",65,"S","VAN","subject 16",-0.101964
"2301",66,"NS","VAN","subject 16",-0.110868
"2302",67,"NS","VAN","subject 16",-0.1020106
"2303",68,"NS","VAN","subject 16",0.1551366
"2304",69,"NS","VAN","subject 16",0.039007
"2305",70,"NS","VAN","subject 16",-0.1295116
"2306",71,"S","VAN","subject 16",0.0721026
"2307",72,"S","VAN","subject 16",-0.0829734
"2308",73,"S","VAN","subject 16",0.0848954
"2309",74,"S","VAN","subject 16",-0.047764
"2310",75,"S","VAN","subject 16",0.097851
"2311",76,"NS","VAN","subject 16",-0.029719
"2312",77,"NS","VAN","subject 16",-0.081897
"2313",78,"NS","VAN","subject 16",-0.0315288
"2314",79,"NS","VAN","subject 16",0.1222428
"2315",80,"NS","VAN","subject 16",-0.1193103
"2316",81,"S","VAN","subject 16",-0.0196552
"2317",82,"S","VAN","subject 16",0.0312979
"2318",83,"S","VAN","subject 16",0.0558866
"2319",84,"S","VAN","subject 16",-0.021788
"2320",85,"S","VAN","subject 16",-0.0436952
"2321",86,"NS","VAN","subject 16",0.1202502
"2322",87,"NS","VAN","subject 16",-0.074501
"2323",88,"NS","VAN","subject 16",-0.0464299
"2324",89,"NS","VAN","subject 16",0.0378009
"2325",90,"NS","VAN","subject 16",-0.0217107
"2326",91,"S","VAN","subject 16",0.0137747
"2327",92,"S","VAN","subject 16",-0.0355017
"2328",93,"S","VAN","subject 16",-0.0477235
"2329",94,"S","VAN","subject 16",-0.01980979
"2330",95,"S","VAN","subject 16",0.14324299
"2331",96,"NS","VAN","subject 16",-0.044828
"2332",97,"NS","VAN","subject 16",-0.0356954
"2333",98,"NS","VAN","subject 16",0.1040304
"2334",99,"NS","VAN","subject 16",0.016739
"2335",100,"NS","VAN","subject 16",-0.073211
"2336",101,"S","VAN","subject 16",-0.00113999999999999
"2337",102,"S","VAN","subject 16",-0.0368823
"2338",103,"S","VAN","subject 16",0.0978183
"2339",104,"S","VAN","subject 16",-0.025478
"2340",105,"S","VAN","subject 16",0.036102
"2341",106,"NS","VAN","subject 16",-0.035366
"2342",107,"NS","VAN","subject 16",0.00458599999999998
"2343",108,"NS","VAN","subject 16",-0.0710315
"2344",109,"NS","VAN","subject 16",-0.0232182
"2345",110,"NS","VAN","subject 16",0.1209477
"2346",111,"S","VAN","subject 16",-0.06274
"2347",112,"S","VAN","subject 16",-0.0366738
"2348",113,"S","VAN","subject 16",0.1815998
"2349",114,"S","VAN","subject 16",-0.166938
"2350",115,"S","VAN","subject 16",-0.0755427
"2351",116,"NS","VAN","subject 16",0.0043307
"2352",117,"NS","VAN","subject 16",0.092559
"2353",118,"NS","VAN","subject 16",-0.0381137
"2354",119,"NS","VAN","subject 16",0.0401197
"2355",120,"NS","VAN","subject 16",-0.014121
"2356",121,"S","VAN","subject 16",0.030665
"2357",122,"S","VAN","subject 16",0.032657
"2358",123,"S","VAN","subject 16",-0.0758396
"2359",124,"S","VAN","subject 16",-0.0380647
"2360",125,"S","VAN","subject 16",0.0515923
"2361",126,"NS","VAN","subject 16",-0.0556836
"2362",127,"NS","VAN","subject 16",0.2945606
"2363",128,"NS","VAN","subject 16",-0.139768
"2364",129,"NS","VAN","subject 16",-0.166906
"2365",130,"NS","VAN","subject 16",0.0381411
"2366",131,"S","VAN","subject 16",0.0019745
"2367",132,"S","VAN","subject 16",-0.0370747
"2368",133,"S","VAN","subject 16",0.051335
"2369",134,"S","VAN","subject 16",-0.03006
"2370",135,"S","VAN","subject 16",-0.0375467
"2371",136,"NS","VAN","subject 16",0.0085886
"2372",137,"NS","VAN","subject 16",0.0959442
"2373",138,"NS","VAN","subject 16",0.196152
"2374",139,"NS","VAN","subject 16",-0.330055
"2375",140,"NS","VAN","subject 16",0.0194314
"2376",141,"S","VAN","subject 16",0.1450616
"2377",142,"S","VAN","subject 16",-0.0814795
"2378",143,"S","VAN","subject 16",0.0315605
"2379",144,"S","VAN","subject 16",-0.0180686
"2380",145,"S","VAN","subject 16",-0.0067547
"2381",146,"NS","VAN","subject 16",-0.0394935
"2382",147,"NS","VAN","subject 16",0
"2383",148,"NS","VAN","subject 16",0.1797118
"2384",149,"NS","VAN","subject 16",-0.110168
"2385",1,"S","VAN","subject 17",-1.08859
"2386",2,"S","VAN","subject 17",-0.30342
"2387",3,"S","VAN","subject 17",-1.22414
"2388",4,"S","VAN","subject 17",-0.261424
"2389",5,"S","VAN","subject 17",0.0688
"2390",6,"NS","VAN","subject 17",0.099549
"2391",7,"NS","VAN","subject 17",2.279115
"2392",8,"NS","VAN","subject 17",-0.1222
"2393",9,"NS","VAN","subject 17",0.77883
"2394",10,"NS","VAN","subject 17",-0.0375700000000001
"2395",11,"S","VAN","subject 17",-1.14199
"2396",12,"S","VAN","subject 17",-1.09633
"2397",13,"S","VAN","subject 17",3.60122
"2398",14,"S","VAN","subject 17",13.81838
"2399",15,"S","VAN","subject 17",-7.3737
"2400",16,"NS","VAN","subject 17",-6.45536
"2401",17,"NS","VAN","subject 17",-3.70465
"2402",18,"NS","VAN","subject 17",0.0285190000000001
"2403",19,"NS","VAN","subject 17",0.616521
"2404",20,"NS","VAN","subject 17",-0.559946
"2405",21,"S","VAN","subject 17",-0.721963
"2406",22,"S","VAN","subject 17",-0.183589
"2407",23,"S","VAN","subject 17",0.07453
"2408",24,"S","VAN","subject 17",-0.031089
"2409",25,"S","VAN","subject 17",0.03176
"2410",26,"NS","VAN","subject 17",0.099972
"2411",27,"NS","VAN","subject 17",-0.1579478
"2412",28,"NS","VAN","subject 17",-0.0156667
"2413",29,"NS","VAN","subject 17",-0.000207899999999997
"2414",30,"NS","VAN","subject 17",-0.0266424
"2415",31,"S","VAN","subject 17",0.0089938
"2416",32,"S","VAN","subject 17",0.064841
"2417",33,"S","VAN","subject 17",0.051765
"2418",34,"S","VAN","subject 17",-0.044486
"2419",35,"S","VAN","subject 17",-0.0572956
"2420",36,"NS","VAN","subject 17",0.1188366
"2421",37,"NS","VAN","subject 17",0.659242
"2422",38,"NS","VAN","subject 17",1.060703
"2423",39,"NS","VAN","subject 17",5.21224
"2424",40,"NS","VAN","subject 17",1.2334
"2425",41,"S","VAN","subject 17",-3.11928
"2426",42,"S","VAN","subject 17",-2.91465
"2427",43,"S","VAN","subject 17",-0.16846
"2428",44,"S","VAN","subject 17",-0.22817
"2429",45,"S","VAN","subject 17",-1.16199
"2430",46,"NS","VAN","subject 17",1.93862
"2431",47,"NS","VAN","subject 17",-0.23751
"2432",48,"NS","VAN","subject 17",-0.99843
"2433",49,"NS","VAN","subject 17",-1.053909
"2434",50,"NS","VAN","subject 17",-0.256801
"2435",51,"S","VAN","subject 17",0.165078
"2436",52,"S","VAN","subject 17",-0.043057
"2437",53,"S","VAN","subject 17",-0.111608
"2438",54,"S","VAN","subject 17",-0.026265
"2439",55,"S","VAN","subject 17",0.032863
"2440",56,"NS","VAN","subject 17",-0.000536999999999982
"2441",57,"NS","VAN","subject 17",-0.013334
"2442",58,"NS","VAN","subject 17",0.074295
"2443",59,"NS","VAN","subject 17",-0.050641
"2444",60,"NS","VAN","subject 17",-0.0873052
"2445",61,"S","VAN","subject 17",0.0527392
"2446",62,"S","VAN","subject 17",0.563251
"2447",63,"S","VAN","subject 17",0.932901
"2448",64,"S","VAN","subject 17",0.88181
"2449",65,"S","VAN","subject 17",-0.72301
"2450",66,"NS","VAN","subject 17",-0.95608
"2451",67,"NS","VAN","subject 17",-0.585285
"2452",68,"NS","VAN","subject 17",-0.137071
"2453",69,"NS","VAN","subject 17",0.009363
"2454",70,"NS","VAN","subject 17",2.867643
"2455",71,"S","VAN","subject 17",-1.32298
"2456",72,"S","VAN","subject 17",-0.680988
"2457",73,"S","VAN","subject 17",-0.790911
"2458",74,"S","VAN","subject 17",0.519164
"2459",75,"S","VAN","subject 17",-0.00129900000000005
"2460",76,"NS","VAN","subject 17",-0.470424
"2461",77,"NS","VAN","subject 17",-0.1835692
"2462",78,"NS","VAN","subject 17",0.0800872
"2463",79,"NS","VAN","subject 17",0.014878
"2464",80,"NS","VAN","subject 17",-0.056512
"2465",81,"S","VAN","subject 17",0.032723
"2466",82,"S","VAN","subject 17",0.029264
"2467",83,"S","VAN","subject 17",-0.0962882
"2468",84,"S","VAN","subject 17",0.3349082
"2469",85,"S","VAN","subject 17",0.012371
"2470",86,"NS","VAN","subject 17",-0.09953
"2471",87,"NS","VAN","subject 17",-0.205428
"2472",88,"NS","VAN","subject 17",1.849834
"2473",89,"NS","VAN","subject 17",-1.062849
"2474",90,"NS","VAN","subject 17",1.106439
"2475",91,"S","VAN","subject 17",0.60547
"2476",92,"S","VAN","subject 17",-1.09404
"2477",93,"S","VAN","subject 17",-0.25698
"2478",94,"S","VAN","subject 17",7.37303
"2479",95,"S","VAN","subject 17",12.01798
"2480",96,"NS","VAN","subject 17",8.715
"2481",97,"NS","VAN","subject 17",-2.2844
"2482",98,"NS","VAN","subject 17",-6.9443
"2483",99,"NS","VAN","subject 17",-5.1427
"2484",100,"NS","VAN","subject 17",-9.75144
"2485",101,"S","VAN","subject 17",-0.34871
"2486",102,"S","VAN","subject 17",-1.2259
"2487",103,"S","VAN","subject 17",0.41003
"2488",104,"S","VAN","subject 17",-1.1755
"2489",105,"S","VAN","subject 17",-0.43358
"2490",106,"NS","VAN","subject 17",0.11267
"2491",107,"NS","VAN","subject 17",-1.04469
"2492",108,"NS","VAN","subject 17",-1.100379
"2493",109,"NS","VAN","subject 17",1.929949
"2494",110,"NS","VAN","subject 17",5.35334
"2495",111,"S","VAN","subject 17",-1.49136
"2496",112,"S","VAN","subject 17",-3.47348
"2497",113,"S","VAN","subject 17",7.29225
"2498",114,"S","VAN","subject 17",2.9434
"2499",115,"S","VAN","subject 17",-3.68563
"2500",116,"NS","VAN","subject 17",-4.23501
"2501",117,"NS","VAN","subject 17",2.29573
"2502",118,"NS","VAN","subject 17",-0.00924999999999976
"2503",119,"NS","VAN","subject 17",-1.40978
"2504",120,"NS","VAN","subject 17",-3.52956
"2505",121,"S","VAN","subject 17",-0.74904
"2506",122,"S","VAN","subject 17",1.90113
"2507",123,"S","VAN","subject 17",1.12842
"2508",124,"S","VAN","subject 17",-0.4979
"2509",125,"S","VAN","subject 17",-1.49543
"2510",126,"NS","VAN","subject 17",-0.63384
"2511",127,"NS","VAN","subject 17",-0.35363
"2512",128,"NS","VAN","subject 17",-0.994882
"2513",129,"NS","VAN","subject 17",-0.468937
"2514",130,"NS","VAN","subject 17",-0.032134
"2515",131,"S","VAN","subject 17",0.101823
"2516",132,"S","VAN","subject 17",-0.106248
"2517",133,"S","VAN","subject 17",-0.1262357
"2518",134,"S","VAN","subject 17",0.0215137
"2519",135,"S","VAN","subject 17",-0.0487609
"2520",136,"NS","VAN","subject 17",0.1212319
"2521",137,"NS","VAN","subject 17",-0.011988
"2522",138,"NS","VAN","subject 17",-0.054481
"2523",139,"NS","VAN","subject 17",-0.0376584
"2524",140,"NS","VAN","subject 17",0.0335614
"2525",141,"S","VAN","subject 17",-0.055481
"2526",142,"S","VAN","subject 17",0.083857
"2527",143,"S","VAN","subject 17",-0.02981
"2528",144,"S","VAN","subject 17",1.851149
"2529",145,"S","VAN","subject 17",0.89879
"2530",146,"NS","VAN","subject 17",-0.64141
"2531",147,"NS","VAN","subject 17",0.81695
"2532",148,"NS","VAN","subject 17",-0.96044
"2533",149,"NS","VAN","subject 17",-1.29613
"2534",1,"S","VAN","subject 18",-3.65236
"2535",2,"S","VAN","subject 18",1.22313
"2536",3,"S","VAN","subject 18",4.10629
"2537",4,"S","VAN","subject 18",-0.4952
"2538",5,"S","VAN","subject 18",-1.61297
"2539",6,"NS","VAN","subject 18",-1.70776
"2540",7,"NS","VAN","subject 18",-2.01027
"2541",8,"NS","VAN","subject 18",1.19755
"2542",9,"NS","VAN","subject 18",-1.345177
"2543",10,"NS","VAN","subject 18",0.324697
"2544",11,"S","VAN","subject 18",0.1628
"2545",12,"S","VAN","subject 18",0.9443
"2546",13,"S","VAN","subject 18",0.91542
"2547",14,"S","VAN","subject 18",-0.70158
"2548",15,"S","VAN","subject 18",-1.34775
"2549",16,"NS","VAN","subject 18",-0.728333
"2550",17,"NS","VAN","subject 18",-0.116407
"2551",18,"NS","VAN","subject 18",-0.058737
"2552",19,"NS","VAN","subject 18",-0.12512
"2553",20,"NS","VAN","subject 18",-0.058587
"2554",21,"S","VAN","subject 18",-0.0369856
"2555",22,"S","VAN","subject 18",-0.000720800000000008
"2556",23,"S","VAN","subject 18",-0.0180523
"2557",24,"S","VAN","subject 18",0.0731587
"2558",25,"S","VAN","subject 18",1.115924
"2559",26,"NS","VAN","subject 18",1.43297
"2560",27,"NS","VAN","subject 18",-0.44764
"2561",28,"NS","VAN","subject 18",-0.74946
"2562",29,"NS","VAN","subject 18",3.68241
"2563",30,"NS","VAN","subject 18",3.10965
"2564",31,"S","VAN","subject 18",1.72921
"2565",32,"S","VAN","subject 18",-5.72281
"2566",33,"S","VAN","subject 18",-3.30029
"2567",34,"S","VAN","subject 18",-0.471872
"2568",35,"S","VAN","subject 18",2.498852
"2569",36,"NS","VAN","subject 18",1.02991
"2570",37,"NS","VAN","subject 18",-2.05269
"2571",38,"NS","VAN","subject 18",2.49971
"2572",39,"NS","VAN","subject 18",2.29892
"2573",40,"NS","VAN","subject 18",-2.14719
"2574",41,"S","VAN","subject 18",-3.4717
"2575",42,"S","VAN","subject 18",0.05735
"2576",43,"S","VAN","subject 18",-0.599744
"2577",44,"S","VAN","subject 18",-0.175917
"2578",45,"S","VAN","subject 18",-0.319258
"2579",46,"NS","VAN","subject 18",1.946989
"2580",47,"NS","VAN","subject 18",0.20813
"2581",48,"NS","VAN","subject 18",0.17225
"2582",49,"NS","VAN","subject 18",-1.529403
"2583",50,"NS","VAN","subject 18",0.776813
"2584",51,"S","VAN","subject 18",1.79057
"2585",52,"S","VAN","subject 18",-2.18202
"2586",53,"S","VAN","subject 18",-0.0246599999999999
"2587",54,"S","VAN","subject 18",-0.324919
"2588",55,"S","VAN","subject 18",-0.38162
"2589",56,"NS","VAN","subject 18",-0.403708
"2590",57,"NS","VAN","subject 18",0.609131
"2591",58,"NS","VAN","subject 18",-0.153112
"2592",59,"NS","VAN","subject 18",0.585388
"2593",60,"NS","VAN","subject 18",4.36016
"2594",61,"S","VAN","subject 18",-2.81443
"2595",62,"S","VAN","subject 18",-0.81173
"2596",63,"S","VAN","subject 18",3.03089
"2597",64,"S","VAN","subject 18",7.87441
"2598",65,"S","VAN","subject 18",-8.5321
"2599",66,"NS","VAN","subject 18",-2.70591
"2600",67,"NS","VAN","subject 18",-1.120645
"2601",68,"NS","VAN","subject 18",0.713605
"2602",69,"NS","VAN","subject 18",9.75355
"2603",70,"NS","VAN","subject 18",3.1611
"2604",71,"S","VAN","subject 18",5.9183
"2605",72,"S","VAN","subject 18",5.0463
"2606",73,"S","VAN","subject 18",-7.203
"2607",74,"S","VAN","subject 18",-9.89193
"2608",75,"S","VAN","subject 18",-6.22431
"2609",76,"NS","VAN","subject 18",-0.60537
"2610",77,"NS","VAN","subject 18",0.28983
"2611",78,"NS","VAN","subject 18",2.72001
"2612",79,"NS","VAN","subject 18",8.01497
"2613",80,"NS","VAN","subject 18",-3.59448
"2614",81,"S","VAN","subject 18",-1.64634
"2615",82,"S","VAN","subject 18",2.16856
"2616",83,"S","VAN","subject 18",0.618540000000001
"2617",84,"S","VAN","subject 18",-1.8837
"2618",85,"S","VAN","subject 18",-4.9567
"2619",86,"NS","VAN","subject 18",-2.323685
"2620",87,"NS","VAN","subject 18",0.040867
"2621",88,"NS","VAN","subject 18",-0.037192
"2622",89,"NS","VAN","subject 18",-0.202972
"2623",90,"NS","VAN","subject 18",-0.180966
"2624",91,"S","VAN","subject 18",-0.1547633
"2625",92,"S","VAN","subject 18",-0.004936
"2626",93,"S","VAN","subject 18",-0.0228541
"2627",94,"S","VAN","subject 18",-0.009432
"2628",95,"S","VAN","subject 18",0.1299154
"2629",96,"NS","VAN","subject 18",0.012035
"2630",97,"NS","VAN","subject 18",-0.0744856
"2631",98,"NS","VAN","subject 18",-0.0184057
"2632",99,"NS","VAN","subject 18",0.1403843
"2633",100,"NS","VAN","subject 18",-0.072193
"2634",101,"S","VAN","subject 18",-0.0412405
"2635",102,"S","VAN","subject 18",-0.0038985
"2636",103,"S","VAN","subject 18",-0.0470062
"2637",104,"S","VAN","subject 18",-0.0188885
"2638",105,"S","VAN","subject 18",-0.0098905
"2639",106,"NS","VAN","subject 18",0.0956542
"2640",107,"NS","VAN","subject 18",-0.010515
"2641",108,"NS","VAN","subject 18",-0.0390781
"2642",109,"NS","VAN","subject 18",0.5537331
"2643",110,"NS","VAN","subject 18",-0.00726300000000002
"2644",111,"S","VAN","subject 18",0.188376
"2645",112,"S","VAN","subject 18",0.57621
"2646",113,"S","VAN","subject 18",-1.069989
"2647",114,"S","VAN","subject 18",0.162993
"2648",115,"S","VAN","subject 18",1.288696
"2649",116,"NS","VAN","subject 18",0.43895
"2650",117,"NS","VAN","subject 18",-0.90277
"2651",118,"NS","VAN","subject 18",-0.497613
"2652",119,"NS","VAN","subject 18",-0.27198
"2653",120,"NS","VAN","subject 18",-0.276324
"2654",121,"S","VAN","subject 18",1.487747
"2655",122,"S","VAN","subject 18",-0.0471599999999999
"2656",123,"S","VAN","subject 18",0.9211
"2657",124,"S","VAN","subject 18",-0.861
"2658",125,"S","VAN","subject 18",0.38061
"2659",126,"NS","VAN","subject 18",-0.64186
"2660",127,"NS","VAN","subject 18",-0.591248
"2661",128,"NS","VAN","subject 18",-0.662531
"2662",129,"NS","VAN","subject 18",-0.1508267
"2663",130,"NS","VAN","subject 18",0.0217207
"2664",131,"S","VAN","subject 18",0.346283
"2665",132,"S","VAN","subject 18",-0.239787
"2666",133,"S","VAN","subject 18",0.14109
"2667",134,"S","VAN","subject 18",-0.180598
"2668",135,"S","VAN","subject 18",-0.045331
"2669",136,"NS","VAN","subject 18",0.057851
"2670",137,"NS","VAN","subject 18",-0.063021
"2671",138,"NS","VAN","subject 18",0.137259
"2672",139,"NS","VAN","subject 18",-0.016639
